"ano";"COD_DANE_DPTO_D";"DEPARTAMENTO_D";"COD_DANE_MUNIC_D";"MUNICIPIO_D";"quinquenio";"clase";"sexo";"poblacion"
2000;"08";"ATLÁNTICO";"08675";"SANTA LUCÍA";"70-74";"Cabecera Municipal";"mujeres";79
2000;"08";"ATLÁNTICO";"08675";"SANTA LUCÍA";"70-74";"Centros Poblados y Rural Disperso";"hombres";10
2000;"08";"ATLÁNTICO";"08675";"SANTA LUCÍA";"70-74";"Centros Poblados y Rural Disperso";"mujeres";5
2000;"08";"ATLÁNTICO";"08675";"SANTA LUCÍA";"75-79";"Cabecera Municipal";"hombres";53
2000;"08";"ATLÁNTICO";"08675";"SANTA LUCÍA";"75-79";"Cabecera Municipal";"mujeres";57
2000;"08";"ATLÁNTICO";"08675";"SANTA LUCÍA";"75-79";"Centros Poblados y Rural Disperso";"hombres";9
2000;"08";"ATLÁNTICO";"08675";"SANTA LUCÍA";"75-79";"Centros Poblados y Rural Disperso";"mujeres";5
2000;"08";"ATLÁNTICO";"08675";"SANTA LUCÍA";"80+";"Cabecera Municipal";"hombres";53
2000;"08";"ATLÁNTICO";"08675";"SANTA LUCÍA";"80+";"Cabecera Municipal";"mujeres";68
2000;"08";"ATLÁNTICO";"08675";"SANTA LUCÍA";"80+";"Centros Poblados y Rural Disperso";"hombres";11
2000;"08";"ATLÁNTICO";"08675";"SANTA LUCÍA";"80+";"Centros Poblados y Rural Disperso";"mujeres";8
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"0-4";"Cabecera Municipal";"hombres";1078
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"0-4";"Cabecera Municipal";"mujeres";1046
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"0-4";"Centros Poblados y Rural Disperso";"hombres";80
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"0-4";"Centros Poblados y Rural Disperso";"mujeres";77
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"10-14";"Cabecera Municipal";"hombres";1036
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"10-14";"Cabecera Municipal";"mujeres";1029
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"10-14";"Centros Poblados y Rural Disperso";"hombres";73
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"10-14";"Centros Poblados y Rural Disperso";"mujeres";72
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"15-19";"Cabecera Municipal";"hombres";1024
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"15-19";"Cabecera Municipal";"mujeres";981
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"15-19";"Centros Poblados y Rural Disperso";"hombres";63
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"15-19";"Centros Poblados y Rural Disperso";"mujeres";62
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"20-24";"Cabecera Municipal";"hombres";954
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"20-24";"Cabecera Municipal";"mujeres";913
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"20-24";"Centros Poblados y Rural Disperso";"hombres";56
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"20-24";"Centros Poblados y Rural Disperso";"mujeres";55
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"25-29";"Cabecera Municipal";"hombres";854
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"25-29";"Cabecera Municipal";"mujeres";834
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"25-29";"Centros Poblados y Rural Disperso";"hombres";55
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"25-29";"Centros Poblados y Rural Disperso";"mujeres";50
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"30-34";"Cabecera Municipal";"hombres";829
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"30-34";"Cabecera Municipal";"mujeres";847
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"30-34";"Centros Poblados y Rural Disperso";"hombres";55
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"30-34";"Centros Poblados y Rural Disperso";"mujeres";50
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"35-39";"Cabecera Municipal";"hombres";794
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"35-39";"Cabecera Municipal";"mujeres";837
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"35-39";"Centros Poblados y Rural Disperso";"hombres";55
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"35-39";"Centros Poblados y Rural Disperso";"mujeres";47
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"40-44";"Cabecera Municipal";"hombres";679
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"40-44";"Cabecera Municipal";"mujeres";739
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"40-44";"Centros Poblados y Rural Disperso";"hombres";54
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"40-44";"Centros Poblados y Rural Disperso";"mujeres";34
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"45-49";"Cabecera Municipal";"hombres";551
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"45-49";"Cabecera Municipal";"mujeres";612
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"45-49";"Centros Poblados y Rural Disperso";"hombres";48
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"45-49";"Centros Poblados y Rural Disperso";"mujeres";28
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"5-9";"Cabecera Municipal";"hombres";1076
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"5-9";"Cabecera Municipal";"mujeres";1074
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"5-9";"Centros Poblados y Rural Disperso";"hombres";80
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"5-9";"Centros Poblados y Rural Disperso";"mujeres";75
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"50-54";"Cabecera Municipal";"hombres";438
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"50-54";"Cabecera Municipal";"mujeres";483
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"50-54";"Centros Poblados y Rural Disperso";"hombres";34
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"50-54";"Centros Poblados y Rural Disperso";"mujeres";21
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"55-59";"Cabecera Municipal";"hombres";329
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"55-59";"Cabecera Municipal";"mujeres";376
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"55-59";"Centros Poblados y Rural Disperso";"hombres";29
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"55-59";"Centros Poblados y Rural Disperso";"mujeres";13
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"60-64";"Cabecera Municipal";"hombres";255
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"60-64";"Cabecera Municipal";"mujeres";296
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"60-64";"Centros Poblados y Rural Disperso";"hombres";19
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"60-64";"Centros Poblados y Rural Disperso";"mujeres";8
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"65-69";"Cabecera Municipal";"hombres";202
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"65-69";"Cabecera Municipal";"mujeres";249
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"65-69";"Centros Poblados y Rural Disperso";"hombres";12
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"65-69";"Centros Poblados y Rural Disperso";"mujeres";4
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"70-74";"Cabecera Municipal";"hombres";154
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"70-74";"Cabecera Municipal";"mujeres";198
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"70-74";"Centros Poblados y Rural Disperso";"hombres";10
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"70-74";"Centros Poblados y Rural Disperso";"mujeres";0
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"75-79";"Cabecera Municipal";"hombres";102
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"75-79";"Cabecera Municipal";"mujeres";150
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"75-79";"Centros Poblados y Rural Disperso";"hombres";10
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"75-79";"Centros Poblados y Rural Disperso";"mujeres";0
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"80+";"Cabecera Municipal";"hombres";98
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"80+";"Cabecera Municipal";"mujeres";163
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"80+";"Centros Poblados y Rural Disperso";"hombres";13
2000;"08";"ATLÁNTICO";"08685";"SANTO TOMÁS";"80+";"Centros Poblados y Rural Disperso";"mujeres";0
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"0-4";"Cabecera Municipal";"hombres";21397
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"0-4";"Cabecera Municipal";"mujeres";20418
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"0-4";"Centros Poblados y Rural Disperso";"hombres";65
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"0-4";"Centros Poblados y Rural Disperso";"mujeres";80
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"10-14";"Cabecera Municipal";"hombres";18860
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"10-14";"Cabecera Municipal";"mujeres";18449
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"10-14";"Centros Poblados y Rural Disperso";"hombres";75
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"10-14";"Centros Poblados y Rural Disperso";"mujeres";69
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"15-19";"Cabecera Municipal";"hombres";17666
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"15-19";"Cabecera Municipal";"mujeres";17830
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"15-19";"Centros Poblados y Rural Disperso";"hombres";71
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"15-19";"Centros Poblados y Rural Disperso";"mujeres";59
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"20-24";"Cabecera Municipal";"hombres";16011
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"20-24";"Cabecera Municipal";"mujeres";17106
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"20-24";"Centros Poblados y Rural Disperso";"hombres";57
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"20-24";"Centros Poblados y Rural Disperso";"mujeres";55
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"25-29";"Cabecera Municipal";"hombres";14506
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"25-29";"Cabecera Municipal";"mujeres";16056
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"25-29";"Centros Poblados y Rural Disperso";"hombres";44
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"25-29";"Centros Poblados y Rural Disperso";"mujeres";55
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"30-34";"Cabecera Municipal";"hombres";14555
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"30-34";"Cabecera Municipal";"mujeres";16354
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"30-34";"Centros Poblados y Rural Disperso";"hombres";35
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"30-34";"Centros Poblados y Rural Disperso";"mujeres";54
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"35-39";"Cabecera Municipal";"hombres";13913
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"35-39";"Cabecera Municipal";"mujeres";15626
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"35-39";"Centros Poblados y Rural Disperso";"hombres";35
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"35-39";"Centros Poblados y Rural Disperso";"mujeres";46
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"40-44";"Cabecera Municipal";"hombres";11499
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"40-44";"Cabecera Municipal";"mujeres";12951
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"40-44";"Centros Poblados y Rural Disperso";"hombres";35
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"40-44";"Centros Poblados y Rural Disperso";"mujeres";33
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"45-49";"Cabecera Municipal";"hombres";8747
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"45-49";"Cabecera Municipal";"mujeres";9932
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"45-49";"Centros Poblados y Rural Disperso";"hombres";32
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"45-49";"Centros Poblados y Rural Disperso";"mujeres";25
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"5-9";"Cabecera Municipal";"hombres";20585
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"5-9";"Cabecera Municipal";"mujeres";19747
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"5-9";"Centros Poblados y Rural Disperso";"hombres";66
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"5-9";"Centros Poblados y Rural Disperso";"mujeres";80
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"50-54";"Cabecera Municipal";"hombres";6455
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"50-54";"Cabecera Municipal";"mujeres";7283
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"50-54";"Centros Poblados y Rural Disperso";"hombres";23
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"50-54";"Centros Poblados y Rural Disperso";"mujeres";20
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"55-59";"Cabecera Municipal";"hombres";4579
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"55-59";"Cabecera Municipal";"mujeres";5169
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"55-59";"Centros Poblados y Rural Disperso";"hombres";18
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"55-59";"Centros Poblados y Rural Disperso";"mujeres";10
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"60-64";"Cabecera Municipal";"hombres";3262
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"60-64";"Cabecera Municipal";"mujeres";3678
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"60-64";"Centros Poblados y Rural Disperso";"hombres";14
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"60-64";"Centros Poblados y Rural Disperso";"mujeres";10
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"65-69";"Cabecera Municipal";"hombres";2422
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"65-69";"Cabecera Municipal";"mujeres";2827
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"65-69";"Centros Poblados y Rural Disperso";"hombres";20
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"65-69";"Centros Poblados y Rural Disperso";"mujeres";10
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"70-74";"Cabecera Municipal";"hombres";1795
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"70-74";"Cabecera Municipal";"mujeres";2197
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"70-74";"Centros Poblados y Rural Disperso";"hombres";18
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"70-74";"Centros Poblados y Rural Disperso";"mujeres";8
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"75-79";"Cabecera Municipal";"hombres";1233
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"75-79";"Cabecera Municipal";"mujeres";1680
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"75-79";"Centros Poblados y Rural Disperso";"hombres";10
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"75-79";"Centros Poblados y Rural Disperso";"mujeres";5
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"80+";"Cabecera Municipal";"hombres";1272
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"80+";"Cabecera Municipal";"mujeres";1942
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"80+";"Centros Poblados y Rural Disperso";"hombres";10
2000;"08";"ATLÁNTICO";"08758";"SOLEDAD";"80+";"Centros Poblados y Rural Disperso";"mujeres";8
2000;"08";"ATLÁNTICO";"08770";"SUAN";"0-4";"Cabecera Municipal";"hombres";516
2000;"08";"ATLÁNTICO";"08770";"SUAN";"0-4";"Cabecera Municipal";"mujeres";495
2000;"08";"ATLÁNTICO";"08770";"SUAN";"0-4";"Centros Poblados y Rural Disperso";"hombres";46
2000;"08";"ATLÁNTICO";"08770";"SUAN";"0-4";"Centros Poblados y Rural Disperso";"mujeres";52
2000;"08";"ATLÁNTICO";"08770";"SUAN";"10-14";"Cabecera Municipal";"hombres";540
2000;"08";"ATLÁNTICO";"08770";"SUAN";"10-14";"Cabecera Municipal";"mujeres";498
2000;"08";"ATLÁNTICO";"08770";"SUAN";"10-14";"Centros Poblados y Rural Disperso";"hombres";37
2000;"08";"ATLÁNTICO";"08770";"SUAN";"10-14";"Centros Poblados y Rural Disperso";"mujeres";29
2000;"08";"ATLÁNTICO";"08770";"SUAN";"15-19";"Cabecera Municipal";"hombres";517
2000;"08";"ATLÁNTICO";"08770";"SUAN";"15-19";"Cabecera Municipal";"mujeres";481
2000;"08";"ATLÁNTICO";"08770";"SUAN";"15-19";"Centros Poblados y Rural Disperso";"hombres";31
2000;"08";"ATLÁNTICO";"08770";"SUAN";"15-19";"Centros Poblados y Rural Disperso";"mujeres";20
2000;"08";"ATLÁNTICO";"08770";"SUAN";"20-24";"Cabecera Municipal";"hombres";466
2000;"08";"ATLÁNTICO";"08770";"SUAN";"20-24";"Cabecera Municipal";"mujeres";441
2000;"08";"ATLÁNTICO";"08770";"SUAN";"20-24";"Centros Poblados y Rural Disperso";"hombres";22
2000;"08";"ATLÁNTICO";"08770";"SUAN";"20-24";"Centros Poblados y Rural Disperso";"mujeres";20
2000;"08";"ATLÁNTICO";"08770";"SUAN";"25-29";"Cabecera Municipal";"hombres";417
2000;"08";"ATLÁNTICO";"08770";"SUAN";"25-29";"Cabecera Municipal";"mujeres";391
2000;"08";"ATLÁNTICO";"08770";"SUAN";"25-29";"Centros Poblados y Rural Disperso";"hombres";20
2000;"08";"ATLÁNTICO";"08770";"SUAN";"25-29";"Centros Poblados y Rural Disperso";"mujeres";20
2000;"08";"ATLÁNTICO";"08770";"SUAN";"30-34";"Cabecera Municipal";"hombres";410
2000;"08";"ATLÁNTICO";"08770";"SUAN";"30-34";"Cabecera Municipal";"mujeres";392
2000;"08";"ATLÁNTICO";"08770";"SUAN";"30-34";"Centros Poblados y Rural Disperso";"hombres";24
2000;"08";"ATLÁNTICO";"08770";"SUAN";"30-34";"Centros Poblados y Rural Disperso";"mujeres";20
2000;"08";"ATLÁNTICO";"08770";"SUAN";"35-39";"Cabecera Municipal";"hombres";389
2000;"08";"ATLÁNTICO";"08770";"SUAN";"35-39";"Cabecera Municipal";"mujeres";382
2000;"08";"ATLÁNTICO";"08770";"SUAN";"35-39";"Centros Poblados y Rural Disperso";"hombres";30
2000;"08";"ATLÁNTICO";"08770";"SUAN";"35-39";"Centros Poblados y Rural Disperso";"mujeres";16
2000;"08";"ATLÁNTICO";"08770";"SUAN";"40-44";"Cabecera Municipal";"hombres";325
2000;"08";"ATLÁNTICO";"08770";"SUAN";"40-44";"Cabecera Municipal";"mujeres";326
2000;"08";"ATLÁNTICO";"08770";"SUAN";"40-44";"Centros Poblados y Rural Disperso";"hombres";20
2000;"08";"ATLÁNTICO";"08770";"SUAN";"40-44";"Centros Poblados y Rural Disperso";"mujeres";12
2000;"08";"ATLÁNTICO";"08770";"SUAN";"45-49";"Cabecera Municipal";"hombres";249
2000;"08";"ATLÁNTICO";"08770";"SUAN";"45-49";"Cabecera Municipal";"mujeres";258
2000;"08";"ATLÁNTICO";"08770";"SUAN";"45-49";"Centros Poblados y Rural Disperso";"hombres";16
2000;"08";"ATLÁNTICO";"08770";"SUAN";"45-49";"Centros Poblados y Rural Disperso";"mujeres";9
2000;"08";"ATLÁNTICO";"08770";"SUAN";"5-9";"Cabecera Municipal";"hombres";555
2000;"08";"ATLÁNTICO";"08770";"SUAN";"5-9";"Cabecera Municipal";"mujeres";506
2000;"08";"ATLÁNTICO";"08770";"SUAN";"5-9";"Centros Poblados y Rural Disperso";"hombres";44
2000;"08";"ATLÁNTICO";"08770";"SUAN";"5-9";"Centros Poblados y Rural Disperso";"mujeres";41
2000;"08";"ATLÁNTICO";"08770";"SUAN";"50-54";"Cabecera Municipal";"hombres";190
2000;"08";"ATLÁNTICO";"08770";"SUAN";"50-54";"Cabecera Municipal";"mujeres";204
2000;"08";"ATLÁNTICO";"08770";"SUAN";"50-54";"Centros Poblados y Rural Disperso";"hombres";10
2000;"08";"ATLÁNTICO";"08770";"SUAN";"50-54";"Centros Poblados y Rural Disperso";"mujeres";5
2000;"08";"ATLÁNTICO";"08770";"SUAN";"55-59";"Cabecera Municipal";"hombres";146
2000;"08";"ATLÁNTICO";"08770";"SUAN";"55-59";"Cabecera Municipal";"mujeres";156
2000;"08";"ATLÁNTICO";"08770";"SUAN";"55-59";"Centros Poblados y Rural Disperso";"hombres";5
2000;"08";"ATLÁNTICO";"08770";"SUAN";"55-59";"Centros Poblados y Rural Disperso";"mujeres";5
2000;"08";"ATLÁNTICO";"08770";"SUAN";"60-64";"Cabecera Municipal";"hombres";111
2000;"08";"ATLÁNTICO";"08770";"SUAN";"60-64";"Cabecera Municipal";"mujeres";119
2000;"08";"ATLÁNTICO";"08770";"SUAN";"60-64";"Centros Poblados y Rural Disperso";"hombres";5
2000;"08";"ATLÁNTICO";"08770";"SUAN";"60-64";"Centros Poblados y Rural Disperso";"mujeres";5
2000;"08";"ATLÁNTICO";"08770";"SUAN";"65-69";"Cabecera Municipal";"hombres";97
2000;"08";"ATLÁNTICO";"08770";"SUAN";"65-69";"Cabecera Municipal";"mujeres";88
2000;"08";"ATLÁNTICO";"08770";"SUAN";"65-69";"Centros Poblados y Rural Disperso";"hombres";5
2000;"08";"ATLÁNTICO";"08770";"SUAN";"65-69";"Centros Poblados y Rural Disperso";"mujeres";5
2000;"08";"ATLÁNTICO";"08770";"SUAN";"70-74";"Cabecera Municipal";"hombres";73
2000;"08";"ATLÁNTICO";"08770";"SUAN";"70-74";"Cabecera Municipal";"mujeres";69
2000;"08";"ATLÁNTICO";"08770";"SUAN";"70-74";"Centros Poblados y Rural Disperso";"hombres";5
2000;"08";"ATLÁNTICO";"08770";"SUAN";"70-74";"Centros Poblados y Rural Disperso";"mujeres";5
2000;"08";"ATLÁNTICO";"08770";"SUAN";"75-79";"Cabecera Municipal";"hombres";50
2000;"08";"ATLÁNTICO";"08770";"SUAN";"75-79";"Cabecera Municipal";"mujeres";53
2000;"08";"ATLÁNTICO";"08770";"SUAN";"75-79";"Centros Poblados y Rural Disperso";"hombres";4
2000;"08";"ATLÁNTICO";"08770";"SUAN";"75-79";"Centros Poblados y Rural Disperso";"mujeres";4
2000;"08";"ATLÁNTICO";"08770";"SUAN";"80+";"Cabecera Municipal";"hombres";46
2000;"08";"ATLÁNTICO";"08770";"SUAN";"80+";"Cabecera Municipal";"mujeres";64
2000;"08";"ATLÁNTICO";"08770";"SUAN";"80+";"Centros Poblados y Rural Disperso";"hombres";0
2000;"08";"ATLÁNTICO";"08770";"SUAN";"80+";"Centros Poblados y Rural Disperso";"mujeres";0
2000;"08";"ATLÁNTICO";"08832";"TUBARÁ";"0-4";"Cabecera Municipal";"hombres";319
2000;"08";"ATLÁNTICO";"08832";"TUBARÁ";"0-4";"Cabecera Municipal";"mujeres";321
2000;"08";"ATLÁNTICO";"08832";"TUBARÁ";"0-4";"Centros Poblados y Rural Disperso";"hombres";350
2000;"08";"ATLÁNTICO";"08832";"TUBARÁ";"0-4";"Centros Poblados y Rural Disperso";"mujeres";302
2000;"08";"ATLÁNTICO";"08832";"TUBARÁ";"10-14";"Cabecera Municipal";"hombres";318
2000;"08";"ATLÁNTICO";"08832";"TUBARÁ";"10-14";"Cabecera Municipal";"mujeres";290
2000;"08";"ATLÁNTICO";"08832";"TUBARÁ";"10-14";"Centros Poblados y Rural Disperso";"hombres";280
2000;"08";"ATLÁNTICO";"08832";"TUBARÁ";"10-14";"Centros Poblados y Rural Disperso";"mujeres";250
2000;"08";"ATLÁNTICO";"08832";"TUBARÁ";"15-19";"Cabecera Municipal";"hombres";297
2000;"08";"ATLÁNTICO";"08832";"TUBARÁ";"15-19";"Cabecera Municipal";"mujeres";276
2000;"08";"ATLÁNTICO";"08832";"TUBARÁ";"15-19";"Centros Poblados y Rural Disperso";"hombres";275
2000;"08";"ATLÁNTICO";"08832";"TUBARÁ";"15-19";"Centros Poblados y Rural Disperso";"mujeres";235
2000;"08";"ATLÁNTICO";"08832";"TUBARÁ";"20-24";"Cabecera Municipal";"hombres";280
2000;"08";"ATLÁNTICO";"08832";"TUBARÁ";"20-24";"Cabecera Municipal";"mujeres";256
2000;"08";"ATLÁNTICO";"08832";"TUBARÁ";"20-24";"Centros Poblados y Rural Disperso";"hombres";264
2000;"08";"ATLÁNTICO";"08832";"TUBARÁ";"20-24";"Centros Poblados y Rural Disperso";"mujeres";226
2000;"08";"ATLÁNTICO";"08832";"TUBARÁ";"25-29";"Cabecera Municipal";"hombres";257
2000;"08";"ATLÁNTICO";"08832";"TUBARÁ";"25-29";"Cabecera Municipal";"mujeres";240
2000;"08";"ATLÁNTICO";"08832";"TUBARÁ";"25-29";"Centros Poblados y Rural Disperso";"hombres";240
2000;"08";"ATLÁNTICO";"08832";"TUBARÁ";"25-29";"Centros Poblados y Rural Disperso";"mujeres";213
2000;"08";"ATLÁNTICO";"08832";"TUBARÁ";"30-34";"Cabecera Municipal";"hombres";257
2000;"08";"ATLÁNTICO";"08832";"TUBARÁ";"30-34";"Cabecera Municipal";"mujeres";240
2000;"08";"ATLÁNTICO";"08832";"TUBARÁ";"30-34";"Centros Poblados y Rural Disperso";"hombres";232
2000;"08";"ATLÁNTICO";"08832";"TUBARÁ";"30-34";"Centros Poblados y Rural Disperso";"mujeres";207
2000;"08";"ATLÁNTICO";"08832";"TUBARÁ";"35-39";"Cabecera Municipal";"hombres";244
2000;"08";"ATLÁNTICO";"08832";"TUBARÁ";"35-39";"Cabecera Municipal";"mujeres";226
2000;"08";"ATLÁNTICO";"08832";"TUBARÁ";"35-39";"Centros Poblados y Rural Disperso";"hombres";219
